"Notes"	"Year"	"Year Code"	"State"	"State Code"	"Underlying Cause of death"	"Underlying Cause of death Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"Ohio"	"39"	"Enterocolitis due to Clostridium difficile"	"A04.7"	104	11335454	0.9
	"1999"	"1999"	"Ohio"	"39"	"Viral intestinal infection, unspecified"	"A08.4"	10	11335454	Unreliable
	"1999"	"1999"	"Ohio"	"39"	"Tuberculosis of lung, without mention of bacteriological or histological confirmation"	"A16.2"	11	11335454	Unreliable
	"1999"	"1999"	"Ohio"	"39"	"Respiratory tuberculosis unspecified, without mention of bacteriological or histological confirmation"	"A16.9"	16	11335454	Unreliable
	"1999"	"1999"	"Ohio"	"39"	"Septicaemia due to streptococcus, group D"	"A40.2"	12	11335454	Unreliable
	"1999"	"1999"	"Ohio"	"39"	"Septicaemia due to Staphylococcus aureus"	"A41.0"	26	11335454	0.2
	"1999"	"1999"	"Ohio"	"39"	"Septicaemia due to unspecified staphylococcus"	"A41.2"	34	11335454	0.3
	"1999"	"1999"	"Ohio"	"39"	"Septicaemia due to other Gram-negative organisms"	"A41.5"	29	11335454	0.3
	"1999"	"1999"	"Ohio"	"39"	"Septicaemia, unspecified"	"A41.9"	1377	11335454	12.1
	"1999"	"1999"	"Ohio"	"39"	"Staphylococcal infection, unspecified"	"A49.0"	15	11335454	Unreliable
	"1999"	"1999"	"Ohio"	"39"	"Bacterial infection, unspecified"	"A49.9"	17	11335454	Unreliable
	"1999"	"1999"	"Ohio"	"39"	"Creutzfeldt-Jakob disease - CJD"	"A81.0"	13	11335454	Unreliable
	"1999"	"1999"	"Ohio"	"39"	"Acute hepatitis B without delta-agent and without hepatic coma"	"B16.9"	14	11335454	Unreliable
	"1999"	"1999"	"Ohio"	"39"	"Acute hepatitis C"	"B17.1"	96	11335454	0.8
	"1999"	"1999"	"Ohio"	"39"	"Chronic viral hepatitis C"	"B18.2"	11	11335454	Unreliable
	"1999"	"1999"	"Ohio"	"39"	"HIV disease resulting in other bacterial infections"	"B20.1"	14	11335454	Unreliable
	"1999"	"1999"	"Ohio"	"39"	"HIV disease resulting in other viral infections"	"B20.3"	14	11335454	Unreliable
	"1999"	"1999"	"Ohio"	"39"	"HIV disease resulting in multiple infections"	"B20.7"	30	11335454	0.3
